candidate_name,party_name,storkreds,query_used,search_engine,query_phase,result_title,result_snippet,profile_url,profile_handle,handle_score,name_score,party_score,context_score,total_score,status
Ruben Kidde,Radikale Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""Ruben Kidde""",ddg,1,Ruben Kidde (@radikaleruben) | TikTok,"Ruben Kidde (@radikaleruben) på TikTok |3395 likes.135 følgere. RUBEN KIDDE // Folketingskandidat for Radikale Venstre i Gentofte og Københavns Omegn Kæmper for de unge, klimaet og erhvervslivet🌱🌍.Se ",https://www.tiktok.com/@radikaleruben,radikaleruben,0,25,15,5,45,possible_match
Runa Friis Hansen,Enhedslisten - De Rød-Grønne,Nordjyllands Storkreds,"site:tiktok.com ""@runahansen""",ddg,4,Runa (@ runahansen ) | TikTok,Runa (@ runahansen ) on TikTok | 725 Likes. 221 Followers. Watch the latest video from Runa (@ runahansen ).,https://www.tiktok.com/@runahansen,runahansen,53,16,0,0,69,possible_match
Rune Bønnelykke,Dansk Folkeparti,Sydjyllands Storkreds,"site:tiktok.com ""@runebonnelykke""",ddg,1,Byrådsmedlem Vejle (@ runebonnelykke ) | TikTok,Byrådsmedlem Vejle (@ runebonnelykke ) på TikTok |21.8K likes.648 følgere.Politiker - Byrådsmedlem Vejle. Runbo.Se den seneste video fra Byrådsmedlem Vejle (@ runebonnelykke ).,https://www.tiktok.com/@runebonnelykke,runebonnelykke,53,25,0,5,83,high_confidence
Rune Christiansen,Radikale Venstre,Østjyllands Storkreds,"site:tiktok.com ""@runechristiansen""",ddg,1,kato(@katodeschuyter) | TikTok,...athousandboykisses # runechristiansen #thelovehypothesis #adamcarlsen created by kato with lyrsae’s sonido original.,https://www.tiktok.com/@katodeschuyter,katodeschuyter,0,25,8,0,33,manual_review
Rune Højer,Dansk Folkeparti,Sydjyllands Storkreds,"site:tiktok.com ""@runehojer""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40runehojer%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Rune Kristensen,Det Konservative Folkeparti,Sjællands Storkreds,"site:tiktok.com ""Rune Kristensen""",ddg,2,"Mit navn er Frank Rune Kristensen Nielsen, og jeg stiller op... | TikTok","63 Likes, TikTok video from Frank Nielsen_Dansk Folkeparti (@frank.nielsen_dan): “Mit navn er Frank Rune Kristensen Nielsen...",https://www.tiktok.com/@frank.nielsen_dan,frank.nielsen_dan,0,25,8,5,38,manual_review
Rune Mikkelsen,Danmarksdemokraterne - Inger Støjberg,Østjyllands Storkreds,"site:tiktok.com ""Rune Mikkelsen""",ddg,2,Rune Mikkelsen | TikTok,Rune Mikkelsen . 31.2M просмотры.Видео в TikTok (тикток) от пользователя Rene Mikkelsen (@rene.mikkelsen): «».Ud Igen - Anthon Edwards.,https://www.tiktok.com/discover/rune-mikkelsen,,0,25,0,0,25,manual_review
Rune Palm,SF - Socialistisk Folkeparti,Københavns Storkreds,"site:tiktok.com ""Rune Palm""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Rune+Palm%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Sadek Al-Amood,SF - Socialistisk Folkeparti,Københavns Storkreds,"site:tiktok.com ""Sadek Al-Amood""",ddg,1,Sadek Al-Amood (@sadekalamood) | TikTok,"Sadek Al-Amood (@ sadekalamood ) på TikTok |98.9K likes.2277 følgere.Folketingskandidat for SF i København ️💚 Regionsrådet🚌 Økonom (cand.polit) 💸.Se populære videoer fra Sadek Al-Amood : ""Jeg er en kæ",https://www.tiktok.com/@sadekalamood,sadekalamood,55,25,15,5,100,high_confidence
Salik Anders Rosing,Alternativet,Nordsjællands Storkreds,"site:tiktok.com ""@salikandersrosing""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40salikandersrosing%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Samira Nawa,Radikale Venstre,Københavns Storkreds,"site:tiktok.com ""Samira Nawa""",ddg,1,SAMIRA NAWA (@samiranawa) TikTok | Watch SAMIRA...,SAMIRA NAWA (@samiranawa) on TikTok | 68.6K Likes. 3.4K Followers. Hende politikeren. Dansk med touch af det afghanske.,https://www.tiktok.com/@samiranawa,samiranawa,55,25,0,5,85,high_confidence
Sandra Skalvig,Liberal Alliance,Sjællands Storkreds,"site:tiktok.com ""@sandraskalvig""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40sandraskalvig%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Sanne Pilgaard,Borgernes Parti - Lars Boje Mathiesen,Sjællands Storkreds,"site:tiktok.com ""Sanne Pilgaard""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Sanne+Pilgaard%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Sara Emil Baaring,Socialdemokratiet,Fyns Storkreds,"site:tiktok.com ""Sara Emil Baaring""",ddg,2,user160224.160224 (@user160224.160224) | TikTok,...Emil Lange Sara Emil Baaring er ikke hvilken som helst Folketingskandidat #politiktok #folketingsvalg #folketingskandidat #færremærkesagerflerehjertesager #fyp #vestfyn #fyn...,https://www.tiktok.com/@user160224.160224,user160224.160224,0,25,8,5,38,manual_review
Sara Pernille Jespersen,Moderaterne,Østjyllands Storkreds,"site:tiktok.com ""@sarapernillejespersen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40sarapernillejespersen%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Sara Tvilling,Liberal Alliance,Nordjyllands Storkreds,"site:tiktok.com ""Sara Tvilling""",ddg,2,Sara Tvilling LA (@saratvillingla)’s videos with original ...,TikTok video from Sara Tvilling LA (@saratvillingla): “”. original sound - Sara Tvilling LA.,https://www.tiktok.com/@saratvillingla,saratvillingla,49,25,8,0,82,high_confidence
Sarah Nørris,Enhedslisten - De Rød-Grønne,Sydjyllands Storkreds,"site:tiktok.com ""@sarahnorris""",ddg,4,New Moon in Aries: Embrace Your Authentic Self | TikTok,"59 Likes, TikTok video from sarahnorris __ (@ sarahnorris __): “Discover how the new moon in Aries can inspire a more authentic you. Join me for insights and astrology readings!",https://www.tiktok.com/@sarahnorris__,sarahnorris__,53,25,0,0,78,high_confidence
Sascha Faxe,Alternativet,Sjællands Storkreds,"site:tiktok.com ""Sascha Faxe""",ddg,1,Alternativet (@alternativet_) | TikTok,"Det er vigtigt, at Danmark og regeringen bakker op om at dokumentere krigsforbrydelser. Hør Sascha Faxe forklare hvorfor created by Alternativet with Alternativet’s original sound.",https://www.tiktok.com/@alternativet_,alternativet_,0,25,15,0,40,manual_review
Sasja Elkjær Krogsdal,Alternativet,Østjyllands Storkreds,"site:tiktok.com ""@sasjaelkjaerkrogsdal""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40sasjaelkjaerkrogsdal%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Sebastian Bloch Jensen,SF - Socialistisk Folkeparti,Bornholms Storkreds,"site:tiktok.com ""@sebastianblochjensen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40sebastianblochjensen%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Sebastian Mylsted,Danmarksdemokraterne - Inger Støjberg,Københavns Omegns Storkreds,"site:tiktok.com ""Sebastian Mylsted""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Sebastian+Mylsted%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Sebastian Støckler,Venstre,Østjyllands Storkreds,"site:tiktok.com ""Sebastian Støckler""",ddg,2,Sebastian.stickler (@sostickler) | TikTok,Sebastian .stickler (@sostickler) on TikTok | 118 Likes. 69 Followers. wvu.Watch the latest video from Sebastian .stickler (@sostickler).,https://www.tiktok.com/@sostickler,sostickler,0,12,8,0,20,manual_review
"Selma Bolø 3,",Enhedslisten - De Rød-Grønne,Sydjyllands Storkreds,"site:tiktok.com ""@selmabolo""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40selmabolo%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Siff Tang Lassen,Det Konservative Folkeparti,Vestjyllands Storkreds,"site:tiktok.com ""Siff Tang Lassen""",ddg,1,Dansk Folkeparti Plakater | TikTok,TikTok video from Siff Tang Lassen (@sifftanglassen_c): “Jeg er klar til valg - er du?#dkpol #folketigsvalg #plakater #ready #detkonservativefolkeparti”.,https://www.tiktok.com/discover/dansk-folkeparti-plakater,,0,25,15,0,40,manual_review
Signe Munk,SF - Socialistisk Folkeparti,Vestjyllands Storkreds,"site:tiktok.com ""Signe Munk""",ddg,2,Signe Munk (@signe_munk1) | TikTok,Signe Munk (@signe_munk1) på TikTok |32K likes.553 følgere.Se den seneste video fra Signe Munk (@signe_munk1).,https://www.tiktok.com/@signe_munk1,signe_munk1,35,25,0,0,60,possible_match
Signe Sofie Larsen,Alternativet,Vestjyllands Storkreds,"site:tiktok.com ""@signelarsen""",ddg,4,signelarsen __ (@ signelarsen ___) | TikTok,"Sov godt, morfar #funeral #flowers #goodbye #seeyouagain #fyp created by signelarsen __ with Dean Lewis's How Do I Say Goodbye. 2905.",https://www.tiktok.com/@signelarsen___,signelarsen___,53,16,0,0,69,possible_match
Signe Wenneberg,Alternativet,Københavns Omegns Storkreds,"site:tiktok.com ""Signe Wenneberg""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Signe+Wenneberg%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Sigurd Agersnap,SF - Socialistisk Folkeparti,Københavns Omegns Storkreds,"site:tiktok.com ""Sigurd Agersnap""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Sigurd+Agersnap%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Sigurd Hebo Lønholdt,Det Konservative Folkeparti,Københavns Omegns Storkreds,"site:tiktok.com ""@sigurdhebolonholdt""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40sigurdhebolonholdt%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Silas Ipsen,Det Konservative Folkeparti,Sjællands Storkreds,"site:tiktok.com ""@silasipsen""",ddg,1,Natty Daddy (@ silasipsen ) | TikTok,Natty Daddy (@ silasipsen ) on TikTok | 8.6K Likes. 730 Followers. Watch the latest video from Natty Daddy (@ silasipsen ).,https://www.tiktok.com/@silasipsen,silasipsen,55,25,8,0,88,high_confidence
Simon Bech Munch-Petersen,Radikale Venstre,Bornholms Storkreds,"site:tiktok.com ""@simonpetersen""",ddg,4,odense｜Поиск в TikTok,Лайки: 76.Видео в TikTok (тикток) от пользователя Simon Petersen (@ simonpetersen 02): «Sneen er faldet i Odense##jul##chritsmasvibes##odense##fyp##roomies».Rockin' Around...,https://www.tiktok.com/discover/odense?lang=ru-RU,,0,12,8,0,20,manual_review
Simon Hampe,Dansk Folkeparti,Sjællands Storkreds,"site:tiktok.com ""@simonhampe""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40simonhampe%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Simon Højer,Det Konservative Folkeparti,Vestjyllands Storkreds,"site:tiktok.com ""@simonhojer""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40simonhojer%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Simon Kollerup,Socialdemokratiet,Nordjyllands Storkreds,"site:tiktok.com ""Simon Kollerup""",ddg,2,10 hurtige med Simon Kollerup #socialdemokratiet ... - TikTok,"128 Likes, TikTok video from Simon Kollerup (@politikkersimonkollerup): “10 hurtige med Simon Kollerup 🌹 #socialdemokratiet #fyp #FV26 #morsøgymnasium #folketinget”. оригинальный звук - Chingiz.",https://www.tiktok.com/@politikkersimonkollerup,politikkersimonkollerup,18,25,15,5,63,possible_match
Simon Meyer Off,SF - Socialistisk Folkeparti,Fyns Storkreds,"site:tiktok.com ""@simonoff""",ddg,4,Anatolie Simonov (@ simonoff 01) | TikTok,Anatolie Simonov (@ simonoff 01) в TikTok (тикток) |39.4K лайк.1296 подписч.A little blog about meat and cooking.Посмотрите популярные видео автора Anatolie Simonov: «#mountains...,https://www.tiktok.com/@simonoff01,simonoff01,34,16,0,0,50,possible_match
Simon Rigét,Alternativet,Nordsjællands Storkreds,"site:tiktok.com ""Simon Rigét""",ddg,1,simonwright_2 (@simonwright078) | TikTok,simonwright _2 (@simonwright078) on TikTok | 34 Likes. 277 Followers. ️🎶🎧.Watch the latest video from simonwright _2 (@simonwright078).,https://www.tiktok.com/@simonwright078,simonwright078,18,25,0,0,43,manual_review
Sinem Dybvad Demir,Enhedslisten - De Rød-Grønne,Nordsjællands Storkreds,"site:tiktok.com ""@sinemdemir""",ddg,4,Sinem Demir (@ sinemdemir 592) | TikTok,TikTok'ta Sinem Demir (@ sinemdemir 592) |25.7K Beğeni.3.1K Takipçi.Sinem Demir (@ sinemdemir 592) adlı kullanıcıdan en yeni videoyu izleyin.,https://www.tiktok.com/@sinemdemir592,sinemdemir592,34,16,0,0,50,possible_match
Sofie Christiansen,SF - Socialistisk Folkeparti,Bornholms Storkreds,"site:tiktok.com ""Sofie Christiansen""",ddg,1,Sofie christiansen (@sofiiechristiansen) | TikTok,Sofie christiansen (@sofiiechristiansen) on TikTok | 262.4K Likes. @sara #fyp #xyzbcaaa #foryou created by Sofie christiansen with Riyah’s Princesses. 11.1K.,https://www.tiktok.com/@sofiiechristiansen,sofiiechristiansen,18,25,0,0,43,manual_review
Sofie F. Villadsen,SF - Socialistisk Folkeparti,Københavns Omegns Storkreds,"site:tiktok.com ""Sofie F. Villadsen""",ddg,2,Politisk Heltekvad: En Sang Skrevet i Kruspersille | TikTok,"564 Likes, TikTok video from Sofie F . Villadsen (@ sofie _ f _ villadsen ): “Nyd denne opgraderede sang om den politiske tilværelse skrevet af Sophia Villadsen i kruspersille.",https://www.tiktok.com/@sofie_f_villadsen,sofie_f_villadsen,18,25,0,0,43,manual_review
Sofie Faureholm Lundsberg,Alternativet,Nordsjællands Storkreds,"site:tiktok.com ""@sofiefaureholmlundsberg""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40sofiefaureholmlundsberg%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Sofie Holm,Radikale Venstre,Sjællands Storkreds,"site:tiktok.com ""Sofie Holm""",ddg,2,#makeusfamous #dårligedanser#ootd #Lørdag | TikTok,"79 Likes, TikTok video from Sofie🏻 (@ sofie_holm _): “#makeusfamous #dårligedanser#ootd #Lørdag”. @Tilde🏽 Blame It On the Boogie (John Luongo Disco Mix) - The Jacksons.",https://www.tiktok.com/@sofie_holm_,sofie_holm_,55,25,8,0,88,high_confidence
Sofie Lippert,SF - Socialistisk Folkeparti,Østjyllands Storkreds,"site:tiktok.com ""@sofielippert""",ddg,1,Endelig! #studieliv #karakterræs | TikTok,Speed. sofielippert . Sofie Lippert · 11-11. Follow.Gratis tandpleje til alle eller endnu flere penge til de rige? #økonomi #politik. sofielippert . Sofie Lippert.,https://www.tiktok.com/@sofielippert,sofielippert,55,25,0,0,80,high_confidence
Sofie Mosgaard,Venstre,Fyns Storkreds,"site:tiktok.com ""Sofie Mosgaard""",ddg,1,Sofie Mosgaard (@sofiemosgaard) | TikTok,sofiemosgaard. Sofie Mosgaard . Følg. Besked.,https://www.tiktok.com/@sofiemosgaard,sofiemosgaard,55,25,0,0,80,high_confidence
Sofie Therese Svendsen,Det Konservative Folkeparti,Nordjyllands Storkreds,"site:tiktok.com ""Sofie Therese Svendsen""",ddg,2,Nyame ayɛ bi ooo | TikTok,"El monto real que Belinda invirtió en su fiesta ""Beliween"". #belinda #belindaperegrin #belindapop #beliween #halloweencostume #halloweenmakeup #halloweenparty #gremlins | tiana-wilson-and-ollie | sofi",https://www.tiktok.com/@abenahlilibel,abenahlilibel,0,25,8,0,33,manual_review
Sofie Valbjørn,Alternativet,Bornholms Storkreds,"site:tiktok.com ""Sofie Valbjørn""",ddg,1,#CapCut | TikTok,Danimarka’da bir dönem görev yapmış bir belediye başkanı: Sofie Valbjørn . Makam odasına ikinci el koltuk aldı. 600 kron.,https://www.tiktok.com/@adampb337,adampb337,0,25,0,0,25,manual_review
Sofie de Bretteville,Socialdemokratiet,Københavns Omegns Storkreds,"site:tiktok.com ""@sofiedebretteville""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40sofiedebretteville%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
