candidate_name,party_name,storkreds,age,age_num,education,birthdate,tiktok_exists,tiktok_handle_from_url,videos_total_pre_election,videos_total_2026_pre_election,videos_last_90d,videos_last_30d,videos_last_14d,videos_last_7d,log1p_videos_total_pre_election,log1p_videos_total_2026_pre_election,log1p_videos_last_90d,log1p_videos_last_30d,log1p_videos_last_14d,log1p_videos_last_7d,candidate_votes_2026_total,party_votes_2026_total,vote_share_of_party_2026_total,candidate_votes_2022_total,party_votes_2022_total,vote_share_of_party_2022_total
Simon Meyer Off,SF - Socialistisk Folkeparti,fyn,30 år,30.0,Kandidat-/masteruddannelse,,1.0,simonmeyeroff,16.0,3.0,3.0,3.0,2.0,0.0,2.833213344056216,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,645,413306,0.001560587071080507,,,
Simon Rigét,Alternativet,nordsjælland,,46.0,Ikke oplyst,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,91770,0.0006864988558352403,,,
Sinem Dybvad Demir,Enhedslisten - De Rød-Grønne,nordsjælland,33 år,33.0,Erhvervsuddannelse,1992-04-11T00:00:00,1.0,sinemdybvaddemirehl,21.0,21.0,21.0,17.0,10.0,6.0,3.091042453358316,3.091042453358316,3.091042453358316,2.8903717578961645,2.3978952727983707,1.9459101490553132,1318,226037,0.0058309037900874635,,,
Sofie Christiansen,SF - Socialistisk Folkeparti,bornholm,20 år,20.0,Gymnasial uddannelse,2005-06-15T00:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266,413306,0.0006435909471432788,,,
Sofie F. Villadsen,SF - Socialistisk Folkeparti,københavns omegn,32 år,32.0,Kandidat-/masteruddannelse,,1.0,sofie_f_villadsen,17.0,15.0,16.0,10.0,3.0,1.0,2.8903717578961645,2.772588722239781,2.833213344056216,2.3978952727983707,1.3862943611198906,0.6931471805599453,3349,413306,0.008102955195424213,1889.0,293186.0,0.006443008874912171
Sofie Faureholm Lundsberg,Alternativet,nordsjælland,,46.0,Ikke oplyst,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,91770,0.00039228506047728017,,,
Sofie Holm,Radikale Venstre,sjælland,26 år,26.0,Bachelor-/diplomuddannelse,2000-02-01T00:00:00,1.0,sofiewlholm,30.0,14.0,14.0,10.0,4.0,0.0,3.4339872044851463,2.70805020110221,2.70805020110221,2.3978952727983707,1.6094379124341003,0.0,831,207442,0.0040059390094580654,,,
Sofie Lippert,SF - Socialistisk Folkeparti,østjylland,30 år,30.0,Bachelor-/diplomuddannelse,,1.0,sofielippert,32.0,30.0,30.0,21.0,8.0,5.0,3.4965075614664802,3.4339872044851463,3.4339872044851463,3.091042453358316,2.1972245773362196,1.791759469228055,4516,413306,0.010926529012402432,2338.0,293186.0,0.007974459899176632
Sofie Mosgaard,"Venstre, Danmarks Liberale Parti",fyn,,46.0,Unknown,,,,,,,,,,,,,,,,1151,361689,0.003182291969067348,,,
Sofie Therese Svendsen,Det Konservative Folkeparti,nordjylland,23 år,23.0,Ikke oplyst,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2488,270749,0.00918932295225467,,,
Sofie Valbjørn,Alternativet,bornholm,,46.0,Ikke oplyst,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,91770,0.0006211180124223603,,,
Sofie de Bretteville,Socialdemokratiet,københavns omegn,25 år,25.0,Ikke oplyst,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4431,779252,0.005686222172031641,,,
Sofus Teislev,SF - Socialistisk Folkeparti,sydjylland,51 år,51.0,Kandidat-/masteruddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,413306,0.0011395914891146027,,,
Sophie Hæstorp Andersen,Socialdemokratiet,københavn,51 år,51.0,Kandidat-/masteruddannelse,1974-09-26T00:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2187,779252,0.0028065375513954406,,,
Sophie Løhde,"Venstre, Danmarks Liberale Parti",nordsjælland,,46.0,Unknown,,,,,,,,,,,,,,,,6784,361689,0.01875644545452032,12210.0,470546.0,0.025948578884954925
Steen Asgeir Petersen,Radikale Venstre,nordjylland,58 år,58.0,Bachelor-/diplomuddannelse,1967-07-27T00:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,207442,0.0005736543226540431,,,
Steen Tofteng,Liberal Alliance,nordsjælland,66 år,66.0,Erhvervsuddannelse,1959-04-12T00:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,334421,0.00028108282673635927,,,
Steffen Friis,Liberal Alliance,sjælland,36 år,36.0,Erhvervsuddannelse,1990-03-15T00:00:00,1.0,steffen.friis,12.0,12.0,12.0,12.0,6.0,4.0,2.5649493574615367,2.5649493574615367,2.5649493574615367,2.5649493574615367,1.9459101490553132,1.6094379124341003,92,334421,0.00027510234106111755,,,
Steffen Hedegaard Attermann Brinch,Alternativet,østjylland,27 år,27.0,Erhvervsuddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393,91770,0.004282445243543642,,,
Steffen Holme Helledie,Radikale Venstre,nordjylland,36 år,36.0,Kandidat-/masteruddannelse,1989-10-12T00:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124,207442,0.005418382005572642,444.0,133931.0,0.0033151398854634104
Steffen Larsen,Liberal Alliance,sydjylland,42 år,42.0,Erhvervsuddannelse,1983-12-05T00:00:00,1.0,liberalbulldozer,5.0,5.0,5.0,5.0,3.0,0.0,1.791759469228055,1.791759469228055,1.791759469228055,1.791759469228055,1.3862943611198906,0.0,1593,334421,0.004763456840330004,,,
Steffen Sjørslev,Liberal Alliance,nordsjælland,29 år,29.0,Ikke oplyst,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,334421,0.00027510234106111755,161.0,278656.0,0.0005777733118971061
Steffen Tolstrup,Alternativet,vestjylland,35 år,35.0,Bachelor-/diplomuddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,91770,0.0006320148196578403,,,
Steffen Troldtoft,Liberal Alliance,vestjylland,,46.0,Kandidat-/masteruddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,334421,0.0003947120545659513,234.0,278656.0,0.000839745062011943
Steffen W. Frølund,Liberal Alliance,nordsjælland,41 år,41.0,Kandidat-/masteruddannelse,,1.0,steffenfrolund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1868,334421,0.005585773620675735,2120.0,278656.0,0.007607946715663757
Sten Larsen,Moderaterne,østjylland,68 år,68.0,Kandidat-/masteruddannelse,1958-01-22T00:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713,274775,0.0025948503320898917,,,
Sten Schmidl Søbjærg,Liberal Alliance,nordsjælland,53 år,53.0,Ph.d.-uddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,334421,0.00023323894133442578,,,
Stephanie Lose,"Venstre, Danmarks Liberale Parti",sydjylland,,46.0,Unknown,,,,,,,,,,,,,,,,31008,361689,0.08573111153504806,,,
Stig Ekman,Socialdemokratiet,københavn,65 år,65.0,Bachelor-/diplomuddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189,779252,0.00024254028221935907,,,
Stina Egedius Miller,SF - Socialistisk Folkeparti,nordsjælland,51 år,51.0,Bachelor-/diplomuddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444,413306,0.001074264588464721,,,
Stine Larsen,Alternativet,fyn,46 år,46.0,Kandidat-/masteruddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470,91770,0.005121499400675602,,,
Stine Ry Andersen,Enhedslisten - De Rød-Grønne,vestjylland,,46.0,Unknown,,,,,,,,,,,,,,,,764,226037,0.003379977614284387,,,
Stine Thier-Andersen,Det Konservative Folkeparti,nordjylland,20 år,20.0,Gymnasial uddannelse,,1.0,stinethierandersen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284,270749,0.0010489420090194239,,,
Stine Øllegaard,Enhedslisten - De Rød-Grønne,fyn,35 år,35.0,Bachelor-/diplomuddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278,226037,0.001229887142370497,,,
Stinus Lindgreen,Radikale Venstre,københavns omegn,45 år,45.0,Ph.d.-uddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2837,207442,0.013676111877054791,2221.0,133931.0,0.016583165958590617
Sune Nørgaard Jakobsen,Dansk Folkeparti,sydjylland,49 år,49.0,Erhvervsuddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,324518,0.001636272872383042,,,
Sune Rastad Bahn,Enhedslisten - De Rød-Grønne,københavns omegn,54 år,54.0,Ikke oplyst,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,226037,0.0007432411507850485,,,
Susan H. Møller,Liberal Alliance,sjælland,49 år,49.0,Bachelor-/diplomuddannelse,1976-12-28T00:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,334421,9.867801364148782e-05,,,
Susan Kronborg,Moderaterne,østjylland,57 år,57.0,Kandidat-/masteruddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776,274775,0.0028241288326812846,,,
Susanne Blegvad Posselt,SF - Socialistisk Folkeparti,sydjylland,,46.0,Ikke oplyst,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,413306,0.0007500496000541971,,,
Susanne Damsgaard,Danmarksdemokraterne - Inger Støjberg,københavns omegn,,46.0,Unknown,,1.0,susannedamsgaarddd,12.0,7.0,7.0,7.0,7.0,3.0,2.5649493574615367,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.0794415416798357,1.3862943611198906,237,205302,0.0011543969371949616,,,
Susanne Krebs,Radikale Venstre,nordjylland,60 år,60.0,Seminaruddannelse,1965-10-09T00:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,207442,0.0013786986241937505,,,
Susie Jessen,Danmarksdemokraterne - Inger Støjberg,sjælland,,46.0,Unknown,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946,205302,0.00947871915519576,,,
Suzette Frovin,SF - Socialistisk Folkeparti,fyn,51 år,51.0,Kandidat-/masteruddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486,413306,0.0035953990505823773,,,
Svend Stein Olsen,Liberal Alliance,vestjylland,22 år,22.0,Bachelor-/diplomuddannelse,,1.0,svends047,1.0,1.0,1.0,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,111,334421,0.0003319169549759136,116.0,278656.0,0.00041628387689480935
Sólbjørg Jakobsen,Liberal Alliance,nordjylland,34 år,34.0,Kandidat-/masteruddannelse,1991-08-08T00:00:00,1.0,solbjorgjacobsen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7618,334421,0.022779669936995584,4421.0,278656.0,0.015865439825447865
Søren Boel Olesen,Dansk Folkeparti,vestjylland,41 år,41.0,Erhvervsuddannelse,1984-06-21T00:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2446,324518,0.007537332289734314,,,
Søren Gade,"Venstre, Danmarks Liberale Parti",vestjylland,,46.0,Unknown,,,,,,,,,,,,,,,,15775,361689,0.04361481825546257,17998.0,470546.0,0.03824918286416206
Søren Homann,Det Konservative Folkeparti,nordjylland,49 år,49.0,Gymnasial uddannelse,,1.0,sorenhomann,23.0,15.0,15.0,8.0,3.0,1.0,3.1780538303479458,2.772588722239781,2.772588722239781,2.1972245773362196,1.3862943611198906,0.6931471805599453,1234,270749,0.004557726898344962,,,
Søren Jensen,Liberal Alliance,østjylland,27 år,27.0,Kandidat-/masteruddannelse,,1.0,sorenjensenla,32.0,17.0,17.0,17.0,14.0,8.0,3.4965075614664802,2.8903717578961645,2.8903717578961645,2.8903717578961645,2.70805020110221,2.1972245773362196,157,334421,0.00046946812550647236,,,
Søren Lahn Sloth,SF - Socialistisk Folkeparti,østjylland,36 år,36.0,Kandidat-/masteruddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883,413306,0.0021364316027350197,498.0,293186.0,0.0016985804233490003
Søren Lund Hansen,Dansk Folkeparti,sjælland,51 år,51.0,Erhvervsuddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415,324518,0.001278819664856803,247.0,93428.0,0.0026437470565569207
Søren Rye,Socialdemokratiet,nordsjælland,57 år,57.0,Kandidat-/masteruddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688,779252,0.0008828979585551272,,,
Søren Skjold Andersen,(Uden for parti),østjylland,,46.0,Unknown,,,,,,,,,,,,,,,,158,2436,0.06486042692939245,,,
Søren T. Fugleberg,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,,46.0,Ikke oplyst,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,75928,0.0005794963649773469,,,
Søren Vanting,Moderaterne,østjylland,53 år,53.0,Gymnasial uddannelse,1972-07-24T00:00:00,1.0,sorenvanting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502,274775,0.0018269493221726868,,,
Taner Genc,SF - Socialistisk Folkeparti,københavns omegn,40 år,40.0,Kandidat-/masteruddannelse,1985-10-01T00:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,413306,0.001393640547197476,,,
Tanja Glückstadt,Dansk Folkeparti,sjælland,52 år,52.0,Kandidat-/masteruddannelse,1974-01-27T00:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276,324518,0.0008504921144589822,,,
Tanja Larsson,Socialdemokratiet,sjælland,,46.0,Bachelor-/diplomuddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2580,779252,0.003310867344581727,2889.0,971995.0,0.0029722375115098327
Tenna Duch Schaldemose,Alternativet,østjylland,,46.0,Ikke oplyst,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,91770,0.00038138825324180017,,,
Tenna Røberg,Dansk Folkeparti,københavns omegn,24 år,24.0,Kandidat-/masteruddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503,324518,0.0015499910636698117,,,
Theis Kylling Hommeltoft,Socialdemokratiet,sydjylland,40 år,40.0,Bachelor-/diplomuddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2197,779252,0.0028193703705604862,3150.0,971995.0,0.0032407574113035562
Theresa Berg Andersen,SF - Socialistisk Folkeparti,nordjylland,46 år,46.0,Erhvervsuddannelse,1979-12-29T00:00:00,1.0,theresabergandersen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4623,413306,0.011185417100163075,4115.0,293186.0,0.014035458719038427
Theresa Scavenius,(Uden for parti),københavn,,46.0,Unknown,,,,,,,,,,,,,,,,1749,2436,0.7179802955665024,,,
Thomas Andresen,"Venstre, Danmarks Liberale Parti",sydjylland,,46.0,Unknown,,,,,,,,,,,,,,,,2656,361689,0.007343325343043333,,,
Thomas Anker,Alternativet,københavns omegn,50 år,50.0,Kandidat-/masteruddannelse,1975-04-11T00:00:00,1.0,thomas_anker,75.0,75.0,75.0,75.0,53.0,30.0,4.330733340286331,4.330733340286331,4.330733340286331,4.330733340286331,3.9889840465642745,3.4339872044851463,143,91770,0.0015582434346736406,474.0,117567.0,0.004031743601520835
Thomas Christiansen,Liberal Alliance,nordjylland,,46.0,Ikke oplyst,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,334421,0.00014353165620580046,,,
Thomas Danielsen,"Venstre, Danmarks Liberale Parti",vestjylland,,46.0,Unknown,,,,,,,,,,,,,,,,5966,361689,0.016494833959561944,7568.0,470546.0,0.01608344348905314
Thomas Due Nielsen,Alternativet,østjylland,52 år,52.0,Bachelor-/diplomuddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,91770,0.0005012531328320802,14.0,117567.0,0.0001190810346440753
Thomas Estrup,Liberal Alliance,fyn,51 år,51.0,Kandidat-/masteruddannelse,1975-03-25T00:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,334421,0.00042461448294215976,,,
Thomas Heuniche,Liberal Alliance,nordjylland,,46.0,Ikke oplyst,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,334421,0.00014353165620580046,,,
Thomas Hjort,Dansk Folkeparti,nordjylland,70 år,70.0,Bachelor-/diplomuddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570,324518,0.001756451105947898,,,
Thomas Kjeldsen,SF - Socialistisk Folkeparti,nordjylland,,46.0,Ikke oplyst,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,413306,0.0002492100284051042,43.0,293186.0,0.00014666457470684138
Thomas Klimek,Socialdemokratiet,nordjylland,,46.0,Erhvervsuddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4116,779252,0.0052819883683327086,,,
Thomas Lindqvist,Alternativet,københavns omegn,36 år,36.0,Kandidat-/masteruddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,91770,0.0012967200610221204,293.0,117567.0,0.0024921959393367187
Thomas Majgaard Byrsing,Danmarksdemokraterne - Inger Støjberg,sydjylland,,46.0,Unknown,,1.0,thomasmajgaardbyr,19.0,19.0,19.0,18.0,8.0,3.0,2.995732273553991,2.995732273553991,2.995732273553991,2.9444389791664403,2.1972245773362196,1.3862943611198906,415,205302,0.0020214123583793633,,,
Thomas Markmann,Radikale Venstre,københavn,54 år,54.0,Bachelor-/diplomuddannelse,1971-05-25T00:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404,207442,0.0019475323222876756,,,
Thomas Monberg,Socialdemokratiet,østjylland,49 år,49.0,Erhvervsuddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4652,779252,0.005969827475579145,5479.0,971995.0,0.005636860271914979
Thomas Quist Mortensen,Alternativet,østjylland,47 år,47.0,Bachelor-/diplomuddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,91770,0.0004685627111256402,,,
Thomas Rohden,Radikale Venstre,københavn,30 år,30.0,Bachelor-/diplomuddannelse,,1.0,radikaleeeforrohden,78.0,78.0,78.0,68.0,39.0,22.0,4.3694478524670215,4.3694478524670215,4.3694478524670215,4.23410650459726,3.6888794541139363,3.1354942159291497,4136,207442,0.019938103180648085,3655.0,133931.0,0.027290171804884605
Thomas Skovgaard,Moderaterne,nordjylland,50 år,50.0,Ikke oplyst,1976-03-23T00:00:00,1.0,thomasskovgaard44,24.0,0.0,0.0,0.0,0.0,0.0,3.2188758248682006,0.0,0.0,0.0,0.0,0.0,288,274775,0.0010481302884177964,,,
Thomas Skriver Jensen,Socialdemokratiet,fyn,30 år,30.0,Erhvervsuddannelse,,1.0,thomas.skriver,15.0,9.0,9.0,6.0,2.0,0.0,2.772588722239781,2.302585092994046,2.302585092994046,1.9459101490553132,1.0986122886681098,0.0,4231,779252,0.005429565788730732,3726.0,971995.0,0.003833353052227635
Thor Clasen Jonasen,Alternativet,østjylland,51 år,51.0,Kandidat-/masteruddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,91770,0.0013512040971995205,145.0,117567.0,0.0012333392873850656
Thorbern Alexander Klingert,"Venstre, Danmarks Liberale Parti",sjælland,,46.0,Unknown,,,,,,,,,,,,,,,,336,361689,0.0009289748927946385,,,
Thorbjørn Jacobsen,Liberal Alliance,vestjylland,45 år,45.0,Bachelor-/diplomuddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1836,334421,0.005490085849871868,748.0,278656.0,0.002684313275149288
Tilde Holch Duedahl,"Venstre, Danmarks Liberale Parti",sydjylland,,46.0,Unknown,,,,,,,,,,,,,,,,1373,361689,0.0037960789518066626,2182.0,470546.0,0.004637166185665164
Tim Larsen,Borgernes Parti - Lars Boje Mathiesen,sjælland,49 år,49.0,Ikke oplyst,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319,75928,0.004201348646085765,,,
Tim Wodskou,Alternativet,københavns omegn,48 år,48.0,Kandidat-/masteruddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188,91770,0.0020485997602702408,,,
Timm Bøttger,SF - Socialistisk Folkeparti,sydjylland,24 år,24.0,Gymnasial uddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379,413306,0.0009169961239372281,,,
Tina Cartey Hansen,Det Konservative Folkeparti,københavns omegn,47 år,47.0,Bachelor-/diplomuddannelse,1978-06-07T00:00:00,1.0,tinacartey,14.0,7.0,7.0,5.0,2.0,2.0,2.70805020110221,2.0794415416798357,2.0794415416798357,1.791759469228055,1.0986122886681098,1.0986122886681098,1421,270749,0.005248403502875357,681.0,194820.0,0.0034955343393902063
Tina Kjær,Alternativet,østjylland,43 år,43.0,Kandidat-/masteruddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,91770,0.0034978751225890814,,,
Tina Mandrup,"Venstre, Danmarks Liberale Parti",sjælland,,46.0,Unknown,,,,,,,,,,,,,,,,1144,361689,0.0031629383254674595,,,
Tine Hessner,Radikale Venstre,nordsjælland,58 år,58.0,Kandidat-/masteruddannelse,1967-11-27T00:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086,207442,0.005235198272288157,594.0,133931.0,0.004435119576498346
Tine Loft Thomsen,Alternativet,nordsjælland,50 år,50.0,Bachelor-/diplomuddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,91770,0.0013076168682576005,,,
Tobias Bennedsen,Det Konservative Folkeparti,fyn,39 år,39.0,Bachelor-/diplomuddannelse,1986-04-14T00:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339,270749,0.0012520821868224814,133.0,194820.0,0.0006826814495431681
Tobias Brus Mikkelsen,Dansk Folkeparti,sydjylland,25 år,25.0,Erhvervsuddannelse,,1.0,tobias.b.mikkelsen,17.0,7.0,7.0,6.0,4.0,2.0,2.8903717578961645,2.0794415416798357,2.0794415416798357,1.9459101490553132,1.6094379124341003,1.0986122886681098,203,324518,0.0006255431131709181,,,
Tobias Jørgensen,"Venstre, Danmarks Liberale Parti",sydjylland,,46.0,Unknown,,,,,,,,,,,,,,,,2066,361689,0.005712089668195605,2165.0,470546.0,0.004601037943155398
Tobias Weische,Dansk Folkeparti,fyn,28 år,28.0,Gymnasial uddannelse,,1.0,tobiasweische,10.0,10.0,10.0,5.0,1.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,1.791759469228055,0.6931471805599453,0.0,1054,324518,0.003247893799419447,,,
Tommi Christensen,Socialdemokratiet,sydjylland,,46.0,Ikke oplyst,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239,779252,0.00030670437804458634,313.0,971995.0,0.000322018117377147
Tonny Vest,Liberal Alliance,fyn,,46.0,Ikke oplyst,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,334421,0.0002362291841720466,,,
Torben Guldbæk,Liberal Alliance,københavn,59 år,59.0,Erhvervsuddannelse,1966-04-11T00:00:00,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,334421,0.00014951214188104215,,,
Torben Povlsen,"Venstre, Danmarks Liberale Parti",fyn,,46.0,Unknown,,,,,,,,,,,,,,,,2445,361689,0.006759951228818129,,,
Torsten Gejl,Alternativet,østjylland,62 år,62.0,Erhvervsuddannelse,,1.0,torsten.gejl,10.0,10.0,10.0,10.0,8.0,4.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,2.3978952727983707,2.1972245773362196,1.6094379124341003,3316,91770,0.036133812792851695,3444.0,117567.0,0.02929393452244252
Torsten Ringgaard,Enhedslisten - De Rød-Grønne,fyn,49 år,49.0,Erhvervsuddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219,226037,0.0009688679287019382,129.0,181452.0,0.000710931816678791
Torsten Schack Pedersen,"Venstre, Danmarks Liberale Parti",nordjylland,,46.0,Unknown,,,,,,,,,,,,,,,,4433,361689,0.012256386011186405,5248.0,470546.0,0.01115300098183812
Torsten Wetche,Radikale Venstre,nordjylland,,46.0,Kandidat-/masteruddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679,207442,0.003273204076320128,,,
Trine Birk Andersen,Socialdemokratiet,sjælland,51 år,51.0,Bachelor-/diplomuddannelse,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106,779252,0.005269155549167663,,,
